Phi[deg],Theta[deg],dB(GainTotal)
0,0,2.04706
10,0,2.04706
20,0,2.04706
30,0,2.04706
40,0,2.04706
50,0,2.04706
60,0,2.04706
70,0,2.04706
80,0,2.04706
90,0,2.04706
100,0,2.04706
110,0,2.04706
120,0,2.04706
130,0,2.04706
140,0,2.04706
150,0,2.04706
160,0,2.04706
170,0,2.04706
180,0,2.04706
190,0,2.04706
200,0,2.04706
210,0,2.04706
220,0,2.04706
230,0,2.04706
240,0,2.04706
250,0,2.04706
260,0,2.04706
270,0,2.04706
280,0,2.04706
290,0,2.04706
300,0,2.04706
310,0,2.04706
320,0,2.04706
330,0,2.04706
340,0,2.04706
350,0,2.04706
360,0,2.04706
0,10,2.0051
10,10,2.00909
20,10,2.00493
30,10,1.99386
40,10,1.97795
50,10,1.9599
60,10,1.94267
70,10,1.92916
80,10,1.92175
90,10,1.92199
100,10,1.93032
110,10,1.946
120,10,1.96721
130,10,1.99132
140,10,2.01521
150,10,2.03572
160,10,2.05002
170,10,2.05591
180,10,2.0521
190,10,2.0383
200,10,2.01533
210,10,1.98502
220,10,1.95008
230,10,1.91386
240,10,1.87996
250,10,1.85183
260,10,1.83232
270,10,1.82329
280,10,1.8254
290,10,1.83801
300,10,1.85932
310,10,1.88665
320,10,1.9168
330,10,1.94646
340,10,1.97258
350,10,1.99269
360,10,2.0051
0,20,1.94196
10,20,1.94079
20,20,1.90713
30,20,1.84521
40,20,1.7625
50,20,1.66943
60,20,1.57859
70,20,1.50328
80,20,1.45535
90,20,1.44298
100,20,1.46888
110,20,1.52962
120,20,1.61644
130,20,1.71711
140,20,1.81818
150,20,1.90705
160,20,1.97326
170,20,2.00921
180,20,2.0104
190,20,1.9754
200,20,1.90601
210,20,1.80739
220,20,1.68825
230,20,1.56055
240,20,1.43864
250,20,1.33746
260,20,1.27008
270,20,1.24521
280,20,1.26535
290,20,1.32647
300,20,1.41909
310,20,1.53045
320,20,1.64686
330,20,1.75552
340,20,1.84576
350,20,1.90959
360,20,1.94196
0,30,1.86953
10,30,1.85563
20,30,1.7728
30,30,1.62685
40,30,1.42985
50,30,1.20176
60,30,0.970786
70,30,0.771121
80,30,0.637129
90,30,0.594658
100,30,0.652737
110,30,0.800284
120,30,1.01009
130,30,1.24755
140,30,1.47927
150,30,1.67835
160,30,1.82594
170,30,1.91037
180,30,1.92522
190,30,1.8679
200,30,1.73932
210,30,1.54522
220,30,1.29845
230,30,1.02118
240,30,0.745249
250,30,0.509221
260,30,0.351241
270,30,0.29891
280,30,0.360269
290,30,0.521243
300,30,0.751365
310,30,1.01389
320,30,1.27458
330,30,1.50634
340,30,1.69003
350,30,1.81341
360,30,1.86953
0,40,1.78804
10,40,1.75614
20,40,1.61441
30,40,1.36487
40,40,1.01725
50,40,0.59596
60,40,0.146254
70,40,-0.264119
80,40,-0.553851
90,40,-0.65262
100,40,-0.533737
110,40,-0.229582
120,40,0.186319
130,40,0.633323
140,40,1.04747
150,40,1.38806
160,40,1.63392
170,40,1.77624
180,40,1.8117
190,40,1.7377
200,40,1.55113
210,40,1.25145
220,40,0.84737
230,40,0.365019
240,40,-0.145452
250,40,-0.60854
260,40,-0.933475
270,40,-1.04222
280,40,-0.90718
290,40,-0.567813
300,40,-0.107368
310,40,0.386757
320,40,0.84782
330,40,1.23443
340,40,1.52508
350,40,1.71064
360,40,1.78804
0,50,1.68824
10,50,1.6366
20,50,1.43841
30,50,1.08413
40,50,0.568946
50,50,-0.0926438
60,50,-0.849361
70,50,-1.5948
80,50,-2.1612
90,50,-2.36601
100,50,-2.12881
110,50,-1.54341
120,50,-0.79828
130,50,-0.0573326
140,50,0.582993
150,50,1.08118
160,50,1.42776
170,50,1.62736
180,50,1.68611
190,50,1.60365
200,50,1.37052
210,50,0.972595
220,50,0.402303
230,50,-0.325801
240,50,-1.15767
250,50,-1.98053
260,50,-2.61179
270,50,-2.84408
280,50,-2.58144
290,50,-1.93102
300,50,-1.10732
310,50,-0.290895
320,50,0.415674
330,50,0.969402
340,50,1.36128
350,50,1.59779
360,50,1.68824
0,60,1.56621
10,60,1.49686
20,60,1.25396
30,60,0.809505
40,60,0.131926
50,60,-0.794724
60,60,-1.94515
70,60,-3.20474
80,60,-4.28333
90,60,-4.71176
100,60,-4.22526
110,60,-3.11946
120,60,-1.86819
130,60,-0.748751
140,60,0.142618
150,60,0.795623
160,60,1.23176
170,60,1.47896
180,60,1.55788
190,60,1.47292
200,60,1.2082
210,60,0.731681
220,60,0.00886003
230,60,-0.977958
240,60,-2.20606
250,60,-3.56675
260,60,-4.76549
270,60,-5.27655
280,60,-4.76178
290,60,-3.54795
300,60,-2.17727
310,60,-0.954001
320,60,0.0196378
330,60,0.731277
340,60,1.20409
350,60,1.47259
360,60,1.56621
0,70,1.43683
10,70,1.35447
20,70,1.08193
30,70,0.570222
40,70,-0.244305
50,70,-1.42493
60,70,-3.02141
70,70,-5.02238
80,70,-7.11431
90,70,-8.11999
100,70,-6.99355
110,70,-4.8749
120,70,-2.90192
130,70,-1.35456
140,70,-0.221876
150,70,0.562187
160,70,1.06547
170,70,1.34409
180,70,1.43533
190,70,1.35013
200,70,1.06751
210,70,0.537666
220,70,-0.304721
230,70,-1.5249
240,70,-3.17751
250,70,-5.27276
260,70,-7.54974
270,70,-8.77905
280,70,-7.61947
290,70,-5.32413
300,70,-3.19821
310,70,-1.53033
320,70,-0.30605
330,70,0.535937
340,70,1.06429
350,70,1.34701
360,70,1.43683
0,80,1.33109
10,80,1.24115
20,80,0.952623
30,80,0.399843
40,80,-0.506943
50,80,-1.87746
60,80,-3.86553
70,80,-6.73159
80,80,-10.8165
90,80,-13.9935
100,80,-10.4925
110,80,-6.4782
120,80,-3.69152
130,80,-1.77469
140,80,-0.462453
150,80,0.408332
160,80,0.949553
170,80,1.24162
180,80,1.33626
190,80,1.25043
200,80,0.959696
210,80,0.401122
220,80,-0.514608
230,80,-1.89684
240,80,-3.89697
250,80,-6.78145
260,80,-10.9856
270,80,-14.7983
280,80,-11.1962
290,80,-6.91193
300,80,-3.97146
310,80,-1.93575
320,80,-0.52872
330,80,0.400619
340,80,0.960825
350,80,1.24694
360,80,1.33109
0,90,1.27849
10,90,1.18573
20,90,0.892278
30,90,0.326456
40,90,-0.610739
50,90,-2.04867
60,90,-4.19613
70,90,-7.51286
80,90,-13.5016
90,90,-30.0656
100,90,-12.8072
110,90,-7.16452
120,90,-3.98246
130,90,-1.92055
140,90,-0.544017
150,90,0.354407
160,90,0.903412
170,90,1.19402
180,90,1.28532
190,90,1.19706
200,90,0.90321
210,90,0.336505
220,90,-0.599636
230,90,-2.03156
240,90,-4.15856
250,90,-7.41351
260,90,-13.1829
270,90,-31.1428
280,90,-13.4662
290,90,-7.56631
300,90,-4.25978
310,90,-2.09013
320,90,-0.619573
330,90,0.340626
340,90,0.911578
350,90,1.19751
360,90,1.27849
0,100,1.29024
10,100,1.19944
20,100,0.911467
30,100,0.361753
40,100,-0.537108
50,100,-1.89421
60,100,-3.86882
70,100,-6.7359
80,100,-10.8625
90,100,-14.0451
100,100,-10.4318
110,100,-6.42515
120,100,-3.66314
130,100,-1.76187
140,100,-0.456969
150,100,0.406631
160,100,0.936416
170,100,1.21519
180,100,1.29896
190,100,1.20601
200,100,0.911631
210,100,0.355118
220,100,-0.547535
230,100,-1.90304
240,100,-3.86875
250,100,-6.72125
260,100,-10.8754
270,100,-14.4861
280,100,-10.9742
290,100,-6.82355
300,100,-3.95565
310,100,-1.95696
320,100,-0.563822
330,100,0.363036
340,100,0.923087
350,100,1.20787
360,100,1.29024
0,110,1.35745
10,110,1.27458
20,110,1.00441
30,110,0.499459
40,110,-0.300722
50,110,-1.45884
60,110,-3.03282
70,110,-5.0285
80,110,-7.14097
90,110,-8.14265
100,110,-6.96547
110,110,-4.83324
120,110,-2.87572
130,110,-1.34304
140,110,-0.21853
150,110,0.555986
160,110,1.04293
170,110,1.30133
180,110,1.37434
190,110,1.27576
200,110,0.986072
210,110,0.460442
220,110,-0.358585
230,110,-1.5345
240,110,-3.13435
250,110,-5.18873
260,110,-7.43897
270,110,-8.62656
280,110,-7.46365
290,110,-5.23548
300,110,-3.18351
310,110,-1.56554
320,110,-0.365449
330,110,0.467658
340,110,0.991833
350,110,1.2706
360,110,1.35745
0,120,1.46334
10,120,1.39428
20,120,1.15627
30,120,0.7222
40,120,0.0628218
50,120,-0.837977
60,120,-1.96223
70,120,-3.20784
80,120,-4.28828
90,120,-4.71626
100,120,-4.21699
110,120,-3.10533
120,120,-1.86018
130,120,-0.748245
140,120,0.138123
150,120,0.783764
160,120,1.20587
170,120,1.43384
180,120,1.49298
190,120,1.39184
200,120,1.11898
210,120,0.649436
220,120,-0.0444279
230,120,-0.981994
240,120,-2.1561
250,120,-3.4798
260,120,-4.66676
270,120,-5.17772
280,120,-4.67295
290,120,-3.49316
300,120,-2.17001
310,120,-0.988183
320,120,-0.0422157
330,120,0.652531
340,120,1.11387
350,120,1.3741
360,120,1.46334
0,130,1.59526
10,130,1.54338
20,130,1.35091
30,130,1.00827
40,130,0.511128
50,130,-0.127082
60,130,-0.860078
70,130,-1.58883
80,130,-2.14905
90,130,-2.35418
100,130,-2.11914
110,130,-1.53808
120,130,-0.79925
130,130,-0.0636258
140,130,0.573052
150,130,1.06638
160,130,1.40386
170,130,1.58995
180,130,1.63336
190,130,1.53802
200,130,1.3003
210,130,0.912633
220,130,0.371093
230,130,-0.314243
240,130,-1.10327
250,130,-1.8996
260,130,-2.52733
270,130,-2.77131
280,130,-2.52553
290,130,-1.89578
300,130,-1.09672
310,130,-0.305591
320,130,0.378029
330,130,0.911908
340,130,1.28717
350,130,1.51136
360,130,1.59526
0,140,1.74404
10,140,1.71016
20,140,1.57203
30,140,1.33117
40,140,0.996616
50,140,0.591201
60,140,0.157196
70,140,-0.241445
80,140,-0.525982
90,140,-0.626085
100,140,-0.513259
110,140,-0.217667
120,140,0.189419
130,140,0.62917
140,140,1.03799
150,140,1.37393
160,140,1.61416
170,140,1.74926
180,140,1.77714
190,140,1.69817
200,140,1.51339
210,140,1.22584
220,140,0.844683
230,140,0.391364
240,140,-0.0930006
250,140,-0.541701
260,140,-0.866742
270,140,-0.985115
280,140,-0.861641
290,140,-0.53204
300,140,-0.0804245
310,140,0.40366
320,140,0.852334
330,140,1.22461
340,140,1.50078
350,140,1.67422
360,140,1.74404
0,150,1.89312
10,150,1.87672
20,150,1.79442
30,150,1.65178
40,150,1.46015
50,150,1.23828
60,150,1.01281
70,150,0.816245
80,150,0.681709
90,150,0.634709
100,150,0.68492
110,150,0.822629
120,150,1.02226
130,150,1.2506
140,150,1.47497
150,150,1.66846
160,150,1.81187
170,150,1.89332
180,150,1.9069
190,150,1.85113
200,150,1.72828
210,150,1.54475
220,150,1.31244
230,150,1.05071
240,150,0.787554
250,150,0.558642
260,150,0.401885
270,150,0.347414
280,150,0.406652
290,150,0.56738
300,150,0.798613
310,150,1.0617
320,150,1.3207
330,150,1.54801
340,150,1.72534
350,150,1.84212
360,150,1.89312
0,160,2.01551
10,160,2.01333
20,160,1.97885
30,160,1.91635
40,160,1.83303
50,160,1.73889
60,160,1.646
70,160,1.56715
80,160,1.5139
90,160,1.49441
100,160,1.51174
110,160,1.5631
120,160,1.64052
130,160,1.73253
140,160,1.82632
150,160,1.90963
160,160,1.97223
170,160,2.00659
180,160,2.00829
190,160,1.97597
200,160,1.91133
210,160,1.81922
220,160,1.7076
230,160,1.58751
240,160,1.47238
250,160,1.37667
260,160,1.31365
270,160,1.29271
280,160,1.31714
290,160,1.38325
300,160,1.4813
310,160,1.59781
320,160,1.71827
330,160,1.8294
340,160,1.92053
350,160,1.98406
360,160,2.01551
0,170,2.08774
10,170,2.09186
20,170,2.08709
30,170,2.07468
40,170,2.05672
50,170,2.03586
60,170,2.0151
70,170,1.99733
80,170,1.98502
90,170,1.97984
100,170,1.98242
110,170,1.99226
120,170,2.00782
130,170,2.02672
140,170,2.04612
150,170,2.06304
160,170,2.07479
170,170,2.07926
180,170,2.07516
190,170,2.06215
200,170,2.04094
210,170,2.01321
220,170,1.98149
230,170,1.94895
240,170,1.91905
250,170,1.89514
260,170,1.88001
270,170,1.87552
280,170,1.88228
290,170,1.89958
300,170,1.92548
310,170,1.95713
320,170,1.99113
330,170,2.02401
340,170,2.05262
350,170,2.07442
360,170,2.08774
0,180,2.10453
10,180,2.10453
20,180,2.10453
30,180,2.10453
40,180,2.10453
50,180,2.10453
60,180,2.10453
70,180,2.10453
80,180,2.10453
90,180,2.10453
100,180,2.10453
110,180,2.10453
120,180,2.10453
130,180,2.10453
140,180,2.10453
150,180,2.10453
160,180,2.10453
170,180,2.10453
180,180,2.10453
190,180,2.10453
200,180,2.10453
210,180,2.10453
220,180,2.10453
230,180,2.10453
240,180,2.10453
250,180,2.10453
260,180,2.10453
270,180,2.10453
280,180,2.10453
290,180,2.10453
300,180,2.10453
310,180,2.10453
320,180,2.10453
330,180,2.10453
340,180,2.10453
350,180,2.10453
360,180,2.10453
